,subject,frame,contact_type
957,B87499,13875.jpg,"[[20, 4], [3, 15], [10, 8], [10, 10], [12, 12], [11, 14], [7, 9], [19, 3], [19, 16], [20, 3]]"
958,B87499,14000.jpg,"[[16, 19], [16, 17], [0, 0], [15, 20], [15, 18], [18, 8], [20, 12], [9, 14], [5, 12], [7, 13], [5, 11], [3, 10], [3, 9], [3, 5]]"
959,B87499,14125.jpg,"[[5, 9], [5, 11], [7, 13], [5, 10], [5, 12], [9, 14], [15, 18], [15, 19], [18, 9], [18, 11], [20, 10], [20, 12], [17, 8], [19, 6], [19, 15], [19, 4]]"
960,B87499,14250.jpg,"[[16, 17], [18, 8], [18, 9], [20, 12], [17, 8], [17, 6], [19, 4], [5, 10], [5, 12], [9, 14], [19, 6], [15, 20], [15, 18], [0, 1], [0, 16], [16, 0], [3, 3], [3, 5], [5, 9], [5, 11], [7, 13]]"
961,B87499,14375.jpg,"[[19, 4], [19, 6], [17, 8], [18, 8], [20, 10], [20, 12], [15, 18], [2, 20], [0, 16], [0, 1], [9, 14], [5, 12], [5, 10], [5, 9], [5, 11], [7, 13], [16, 19], [16, 17], [16, 0], [3, 3], [3, 5]]"
962,B87499,14500.jpg,"[[19, 4], [19, 6], [17, 8], [18, 8], [20, 10], [20, 12], [5, 10], [5, 12], [9, 14], [5, 9], [5, 11], [7, 13], [16, 17], [16, 19], [0, 1], [0, 16], [15, 18], [2, 20], [3, 5], [3, 3], [16, 0]]"
963,B87499,14625.jpg,"[[19, 8], [19, 6], [15, 18], [15, 20], [3, 5], [3, 3], [18, 9], [5, 9], [5, 10], [9, 14], [10, 11], [7, 13], [5, 11], [5, 12]]"
964,B87499,14750.jpg,"[[20, 10], [18, 16], [18, 4], [10, 20], [19, 3], [19, 15], [3, 15], [19, 4], [9, 9], [11, 11], [11, 13], [11, 14], [5, 6]]"
965,B87499,14875.jpg,"[[0, 1], [3, 1], [3, 4], [5, 6], [3, 15], [11, 13], [11, 14], [12, 12], [7, 8], [10, 8], [10, 10]]"
966,B87499,15000.jpg,"[[3, 4], [5, 6], [3, 15], [11, 13], [11, 14], [12, 12], [7, 8], [10, 8], [10, 10], [20, 12]]"
967,B87499,15125.jpg,"[[3, 4], [5, 6], [3, 15], [11, 13], [11, 14], [12, 12], [7, 8], [10, 8], [10, 10], [20, 12], [0, 1], [3, 1]]"
968,B87499,15250.jpg,"[[3, 4], [5, 6], [3, 15], [11, 13], [11, 14], [12, 12], [7, 8], [10, 8], [10, 10], [20, 12], [0, 1], [3, 1]]"
969,B87499,15375.jpg,"[[3, 4], [5, 6], [3, 15], [11, 13], [11, 14], [12, 12], [7, 8], [10, 8], [10, 10], [20, 12], [3, 1]]"
970,B87499,15500.jpg,"[[3, 4], [5, 6], [3, 15], [11, 13], [11, 14], [12, 12], [7, 8], [10, 8], [10, 10], [3, 1], [0, 1], [20, 10], [18, 10]]"
971,B87499,15625.jpg,"[[3, 4], [5, 6], [11, 13], [11, 14], [12, 12], [7, 8], [10, 8], [10, 10], [3, 1], [20, 12], [20, 20]]"
972,B87499,15750.jpg,"[[3, 4], [5, 6], [11, 13], [11, 14], [12, 12], [7, 8], [10, 8], [10, 10], [3, 1], [0, 1], [19, 11], [11, 11], [17, 15]]"
973,B87499,15875.jpg,"[[3, 4], [5, 6], [11, 13], [11, 14], [12, 12], [7, 8], [10, 8], [10, 10], [3, 1], [0, 1], [19, 11], [11, 11], [17, 15], [20, 12]]"
974,B87499,16000.jpg,"[[3, 4], [5, 6], [11, 13], [11, 14], [12, 12], [7, 8], [10, 8], [10, 10], [11, 11], [20, 12], [18, 18]]"
975,B87499,16125.jpg,"[[3, 4], [5, 6], [11, 13], [11, 14], [12, 12], [7, 8], [10, 8], [10, 10], [11, 11]]"
976,B87499,16250.jpg,"[[3, 4], [5, 6], [11, 13], [11, 14], [12, 12], [7, 8], [10, 8], [10, 10], [11, 11], [20, 12], [19, 9], [19, 5]]"
977,B87499,16500.jpg,"[[3, 4], [5, 6], [11, 13], [11, 14], [12, 12], [7, 8], [10, 8], [10, 10], [11, 11], [20, 12]]"
978,B87499,16625.jpg,"[[11, 13], [11, 14], [12, 12], [7, 8], [10, 8], [11, 11], [20, 12], [18, 18]]"
979,B87499,16750.jpg,"[[19, 4], [19, 15], [19, 3], [20, 16], [12, 20], [13, 10]]"
980,B63936,12750.jpg,"[[11, 6]]"
981,B63936,12900.jpg,"[[11, 6]]"
982,B63936,13050.jpg,"[[11, 6]]"
983,B63936,13200.jpg,"[[11, 6]]"
984,B63936,13350.jpg,"[[17, 17]]"
985,B63936,13500.jpg,"[[18, 16], [18, 18], [18, 20], [18, 5], [20, 12], [11, 6]]"
986,B63936,13650.jpg,"[[18, 16], [18, 18], [18, 20], [18, 5], [20, 12], [11, 6]]"
987,B63936,14700.jpg,"[[20, 20], [11, 6]]"
988,B63936,15150.jpg,"[[17, 17], [11, 6]]"
989,B63936,16050.jpg,"[[17, 15], [20, 16]]"
990,B60483,11125.jpg,"[[11, 18], [13, 19]]"
991,B60483,11250.jpg,"[[13, 11], [11, 12], [11, 14]]"
992,B60483,12000.jpg,"[[19, 4], [19, 15], [19, 3], [20, 4], [20, 3], [20, 16]]"
993,B60483,12125.jpg,"[[17, 17], [17, 19], [9, 19], [10, 20], [5, 18], [10, 10], [10, 12], [12, 12], [12, 14], [12, 13], [11, 13], [9, 9], [9, 11], [9, 8], [10, 8], [17, 9], [18, 3], [18, 16]]"
994,B60483,12250.jpg,"[[10, 10], [10, 12], [9, 9], [11, 11], [11, 13], [10, 8], [9, 8], [5, 6], [10, 20], [16, 16], [18, 3], [20, 3], [20, 5], [3, 4], [17, 9], [18, 16], [5, 16], [10, 18], [17, 19], [17, 17], [12, 13]]"
995,B60483,12375.jpg,"[[10, 10], [10, 12], [9, 9], [11, 11], [11, 13], [10, 8], [9, 8], [5, 6], [10, 20], [16, 16], [18, 3], [20, 3], [18, 0], [20, 5], [3, 4], [17, 9], [5, 16], [18, 16], [12, 13]]"
996,B60483,12500.jpg,"[[10, 10], [10, 12], [9, 9], [11, 11], [11, 13], [10, 8], [9, 8], [5, 6], [10, 20], [16, 16], [18, 3], [20, 3], [20, 5], [3, 4], [17, 9], [5, 16], [18, 16], [12, 13]]"
997,B60483,12625.jpg,"[[10, 8], [9, 8], [10, 10], [9, 9], [10, 12], [9, 11], [11, 13], [12, 14], [17, 17], [17, 9], [5, 6], [3, 4], [3, 16], [18, 3]]"
998,B60483,12750.jpg,"[[10, 8], [9, 8], [10, 10], [9, 9], [12, 12], [11, 11], [20, 10], [18, 5], [5, 6], [3, 4], [5, 16]]"
999,B60483,12875.jpg,"[[10, 8], [9, 8], [10, 10], [9, 9], [10, 12], [12, 12], [12, 14], [11, 13], [9, 11], [11, 11], [5, 6], [7, 8], [18, 3], [20, 3], [18, 16], [18, 5], [20, 5], [3, 4], [16, 16]]"
1000,B60483,13000.jpg,"[[10, 8], [9, 8], [10, 10], [9, 9], [10, 12], [12, 12], [12, 14], [11, 13], [9, 11], [11, 11], [5, 6], [7, 8], [18, 3], [20, 3], [18, 16], [18, 5], [20, 5], [3, 4], [0, 1], [3, 1]]"
1001,B60483,13125.jpg,"[[9, 17], [19, 15], [20, 5], [20, 3], [18, 5], [9, 8], [10, 8], [7, 8], [9, 9], [10, 10], [12, 11], [11, 13], [12, 12]]"
1002,B60483,13250.jpg,"[[9, 8], [10, 8], [10, 10], [9, 9], [10, 12], [11, 11], [5, 6], [7, 8], [3, 4], [18, 16], [18, 3], [17, 17], [11, 13], [20, 3], [20, 5], [12, 14]]"
1003,B60483,13375.jpg,"[[9, 8], [10, 8], [10, 10], [9, 9], [10, 12], [11, 11], [5, 6], [7, 8], [3, 4], [18, 16], [18, 3], [17, 17], [11, 13], [20, 3], [20, 5]]"
1004,B60483,13500.jpg,"[[9, 8], [10, 8], [10, 10], [9, 9], [10, 12], [11, 11], [5, 6], [7, 8], [3, 4], [18, 16], [18, 3], [17, 17], [11, 13], [12, 14], [12, 13]]"
1005,B60483,13625.jpg,"[[9, 8], [10, 8], [10, 10], [9, 9], [10, 12], [11, 11], [5, 6], [7, 8], [3, 4], [18, 16], [18, 3], [17, 17], [11, 13], [12, 13]]"
1006,B60483,13750.jpg,"[[10, 8], [9, 8], [7, 8], [5, 6], [10, 10], [9, 9], [10, 12], [12, 14], [11, 11], [11, 13], [20, 5], [20, 7], [18, 3], [18, 16], [10, 20]]"
1007,B60483,13875.jpg,"[[10, 8], [7, 8], [9, 10], [10, 9], [9, 11], [11, 13], [10, 12], [18, 3], [18, 16], [18, 5], [17, 17], [5, 6], [3, 4], [12, 13]]"
1008,B60483,14000.jpg,"[[10, 8], [7, 8], [9, 10], [10, 9], [9, 11], [11, 13], [10, 12], [18, 3], [18, 16], [18, 5], [17, 17], [5, 6], [3, 4], [12, 13]]"
1009,B60483,14125.jpg,"[[7, 8], [10, 8], [9, 8], [10, 10], [9, 9], [10, 19], [10, 12], [12, 11], [19, 4], [19, 15], [19, 3], [19, 5], [18, 16], [20, 3], [3, 4]]"
1010,B60483,14250.jpg,"[[11, 19]]"
1011,B56392,02125.jpg,"[[20, 16], [20, 18]]"
1012,B56392,02250.jpg,"[[20, 18], [20, 16], [19, 3], [17, 5]]"
1013,B56392,05375.jpg,"[[20, 3], [20, 4], [20, 15], [19, 16], [19, 4], [19, 3]]"
1014,B56392,05625.jpg,"[[19, 3], [17, 3], [17, 17], [3, 15], [3, 4], [10, 10], [7, 8], [9, 8], [9, 9], [5, 6], [3, 1]]"
1015,B56392,08875.jpg,"[[12, 20], [18, 16]]"
1016,B56392,09000.jpg,"[[18, 3], [18, 16]]"
1017,B56392,09125.jpg,"[[18, 3], [18, 16]]"
1018,B56392,09250.jpg,"[[18, 16], [18, 4]]"
1019,B56392,09625.jpg,"[[18, 16], [18, 3]]"
1020,B56392,09750.jpg,"[[18, 16], [18, 3], [9, 8]]"
1021,B56392,09875.jpg,"[[18, 16], [18, 3], [17, 17]]"
1022,B56392,10000.jpg,"[[20, 3], [20, 16], [20, 4]]"
1023,B56392,10125.jpg,"[[20, 3], [20, 16], [20, 4]]"
1024,B56392,11375.jpg,"[[16, 1], [18, 20]]"
1025,B56392,12875.jpg,"[[16, 1], [16, 16], [18, 16], [10, 20], [18, 18], [18, 3]]"
1026,B56392,13000.jpg,"[[19, 9], [19, 11], [12, 3], [12, 16], [12, 17], [20, 5]]"
1027,B56392,13750.jpg,"[[17, 9], [19, 5], [17, 11], [12, 16], [12, 20], [12, 4]]"
1028,B56392,13875.jpg,"[[12, 16], [12, 18], [12, 4], [19, 5], [17, 11]]"
1029,B56392,14000.jpg,"[[12, 16], [12, 18], [12, 4], [19, 5], [17, 9]]"
1030,B56392,14125.jpg,"[[12, 16], [12, 20], [12, 18], [12, 3], [20, 6], [19, 5], [17, 11]]"
1031,B56392,14250.jpg,"[[12, 16], [12, 18], [12, 20], [12, 3]]"
1032,B56392,14375.jpg,"[[19, 14], [7, 14], [9, 13], [12, 16], [12, 3], [12, 18]]"
1033,B56392,15125.jpg,"[[19, 11], [19, 13]]"
1034,B56392,16125.jpg,"[[12, 14], [13, 6]]"
1035,B56392,16250.jpg,"[[19, 16], [19, 4], [20, 11]]"
1036,B56392,17375.jpg,"[[20, 19]]"
1037,B56392,18250.jpg,"[[18, 20], [18, 18]]"
1038,B56392,18375.jpg,"[[18, 20]]"
1039,B56392,18500.jpg,"[[18, 20]]"
1040,B56392,18625.jpg,"[[18, 20]]"
1041,B78799,00375.jpg,"[[19, 19]]"
1042,B78799,02000.jpg,"[[17, 17]]"
1043,B78799,04125.jpg,"[[19, 19]]"
1044,B78799,05250.jpg,"[[20, 16], [20, 4], [9, 6], [10, 8]]"
1045,B78799,05375.jpg,"[[9, 6], [19, 6]]"
1046,B78799,05500.jpg,"[[19, 19], [20, 12], [19, 9], [19, 17], [17, 15], [9, 6], [12, 10]]"
1047,B78799,05625.jpg,"[[12, 10], [9, 6]]"
1048,B78799,05750.jpg,"[[12, 10], [9, 6]]"
1049,B78799,05875.jpg,"[[12, 10], [9, 6], [9, 17]]"
1050,B78799,06125.jpg,"[[12, 10], [9, 6], [18, 16], [11, 9]]"
1051,B78799,06250.jpg,"[[11, 9], [12, 8], [9, 6]]"
1052,B78799,06375.jpg,"[[12, 8], [9, 6]]"
1053,B78799,06500.jpg,"[[12, 8], [9, 6]]"
1054,B78799,06750.jpg,"[[12, 8], [17, 17], [11, 9]]"
1055,B78799,07375.jpg,"[[19, 4], [19, 15], [19, 3], [20, 16], [20, 3], [20, 4], [9, 9], [10, 10], [9, 8], [10, 8]]"
1056,B78799,07500.jpg,"[[3, 1], [9, 17], [10, 10], [9, 8]]"
1057,B78799,07625.jpg,"[[3, 1], [9, 17], [10, 10], [9, 8]]"
1058,B78799,08500.jpg,"[[9, 20], [10, 19]]"
1059,B78799,09250.jpg,"[[18, 16]]"
1060,B78799,10000.jpg,"[[18, 5]]"
1061,B78799,10125.jpg,"[[19, 3], [19, 15], [20, 3], [20, 16], [19, 4], [20, 4], [9, 8]]"
1062,B78799,10250.jpg,"[[3, 1], [5, 4], [17, 17], [11, 8], [9, 9], [11, 11], [12, 14], [18, 16], [17, 9], [5, 6], [3, 4]]"
1063,B78799,10375.jpg,"[[5, 4], [17, 17], [11, 8], [9, 9], [11, 11], [12, 14], [18, 16], [17, 9], [5, 6], [3, 4]]"
1064,B78799,10500.jpg,"[[5, 4], [11, 8], [9, 9], [11, 11], [12, 14], [18, 16], [5, 6], [3, 4], [3, 1], [0, 1], [17, 17]]"
1065,B78799,10625.jpg,"[[5, 4], [11, 8], [9, 9], [11, 11], [12, 14], [18, 16], [5, 6], [3, 4], [3, 1], [0, 1], [3, 15]]"
1066,B78799,10750.jpg,"[[11, 8], [9, 9], [11, 11], [12, 14], [5, 6], [0, 1], [3, 15], [17, 17], [19, 3], [18, 16], [18, 18], [20, 5]]"
1067,B78799,10875.jpg,"[[0, 1], [3, 1], [5, 4], [5, 15], [18, 16], [19, 19], [18, 5], [11, 8], [9, 9], [11, 11], [11, 10], [10, 18], [20, 5]]"
1068,B78799,11000.jpg,"[[0, 1], [3, 1], [5, 4], [5, 15], [18, 16], [19, 19], [18, 5], [11, 8], [9, 9], [11, 11], [11, 10], [10, 18], [20, 5]]"
1069,B78799,11125.jpg,"[[0, 1], [3, 1], [5, 4], [5, 15], [18, 16], [19, 19], [18, 5], [11, 8], [9, 9], [11, 11], [11, 10], [20, 5]]"
1070,B78799,11250.jpg,"[[0, 1], [3, 1], [5, 4], [5, 15], [18, 16], [18, 5], [11, 8], [9, 9], [11, 11], [11, 10]]"
1071,B78799,11375.jpg,"[[11, 8], [9, 9], [11, 11], [11, 10], [10, 18], [20, 5], [18, 6]]"
1072,B78799,11500.jpg,"[[5, 15], [5, 4], [7, 6], [11, 8], [9, 9], [11, 11], [11, 10], [18, 16], [20, 9]]"
1073,B78799,11625.jpg,"[[5, 15], [5, 4], [7, 6], [11, 8], [9, 9], [11, 11], [11, 10], [18, 16], [20, 9], [0, 1]]"
1074,B78799,11750.jpg,"[[5, 15], [7, 6], [11, 8], [9, 9], [11, 11], [11, 10], [18, 16], [0, 1], [18, 6], [20, 10]]"
1075,B78799,11875.jpg,"[[5, 15], [7, 6], [11, 8], [9, 9], [11, 11], [11, 10], [18, 16], [0, 1], [18, 6], [20, 10], [5, 4]]"
1076,B78799,12000.jpg,"[[3, 1], [5, 4], [5, 15], [9, 9], [11, 11], [11, 8], [11, 10], [18, 16]]"
1077,B78799,12125.jpg,"[[0, 1], [3, 1], [5, 4], [5, 15], [18, 16], [18, 18], [7, 6], [11, 8], [9, 9], [11, 11], [11, 10]]"
1078,B78799,12250.jpg,"[[0, 1], [3, 1], [5, 4], [7, 6], [11, 8], [9, 9], [11, 11], [11, 10], [17, 17], [5, 15], [18, 16], [20, 10], [10, 18]]"
1079,B78799,12375.jpg,"[[0, 1], [3, 1], [5, 4], [7, 6], [11, 8], [9, 9], [11, 11], [11, 10], [5, 15], [18, 16], [20, 10], [10, 18]]"
1080,B78799,12500.jpg,"[[0, 1], [3, 1], [5, 4], [7, 6], [11, 8], [9, 9], [11, 11], [11, 10], [5, 15], [18, 16], [20, 10], [10, 18]]"
1081,B78799,12625.jpg,"[[0, 1], [3, 1], [5, 4], [7, 6], [11, 8], [9, 9], [11, 11], [11, 10], [5, 15], [18, 16], [20, 10], [10, 18], [12, 14], [20, 20], [18, 4]]"
1082,B78799,12750.jpg,"[[0, 1], [3, 1], [5, 4], [7, 6], [11, 8], [9, 9], [11, 11], [11, 10], [5, 15], [18, 16], [20, 10], [10, 18], [12, 14], [20, 20], [18, 4]]"
1083,B78799,12875.jpg,"[[0, 1], [3, 1], [5, 4], [7, 6], [11, 8], [9, 9], [11, 11], [11, 10], [5, 15], [18, 16], [20, 10], [10, 18], [12, 14], [20, 20], [18, 4]]"
1084,B78799,13000.jpg,"[[0, 1], [3, 1], [5, 4], [7, 6], [11, 8], [9, 9], [11, 11], [11, 10], [5, 15], [18, 16], [10, 18], [20, 20], [18, 4], [12, 12]]"
1085,B78799,13125.jpg,"[[0, 1], [3, 1], [5, 4], [7, 6], [11, 8], [9, 9], [11, 11], [11, 10], [5, 15], [18, 16], [10, 18], [20, 20], [12, 12], [20, 5], [18, 3]]"
1086,B78799,13250.jpg,"[[9, 9], [11, 11], [11, 8], [11, 10], [5, 15], [17, 19], [18, 16], [18, 3], [7, 6], [10, 20], [10, 18]]"
1087,B78799,13375.jpg,"[[18, 5], [20, 10], [10, 16], [11, 8], [9, 9], [11, 11], [12, 12], [7, 6], [17, 17]]"
1088,B78799,13500.jpg,"[[11, 8], [9, 9], [11, 11], [11, 10], [5, 15], [20, 5], [20, 20], [18, 6], [18, 16]]"
1089,B78799,13625.jpg,"[[3, 1], [5, 15], [5, 4], [11, 8], [11, 10], [9, 9], [11, 11], [12, 14], [20, 20], [18, 5], [7, 6]]"
1090,B78799,13750.jpg,"[[3, 1], [5, 15], [5, 4], [11, 8], [11, 10], [9, 9], [11, 11], [12, 14], [20, 20], [18, 5], [20, 5], [18, 16], [7, 6]]"
1091,B78799,13875.jpg,"[[3, 1], [5, 15], [5, 4], [11, 8], [11, 10], [9, 9], [11, 11], [7, 6], [18, 18]]"
1092,B78799,14000.jpg,"[[3, 1], [5, 15], [5, 4], [11, 8], [11, 10], [9, 9], [11, 11], [7, 6], [18, 18]]"
1093,B78799,14125.jpg,"[[3, 1], [5, 15], [5, 4], [11, 8], [11, 10], [9, 9], [11, 11], [7, 6], [17, 17], [0, 1]]"
1094,B78799,14250.jpg,"[[3, 1], [5, 15], [5, 4], [11, 8], [11, 10], [9, 9], [11, 11], [7, 6], [17, 17], [0, 1], [18, 16], [12, 12]]"
1095,B78799,14375.jpg,"[[5, 15], [11, 8], [11, 10], [9, 9], [11, 11], [7, 6], [12, 12]]"
1096,B78799,14500.jpg,"[[5, 15], [11, 8], [11, 10], [9, 9], [11, 11], [7, 6], [12, 12], [3, 1], [5, 4], [18, 18]]"
1097,B78799,14625.jpg,"[[5, 15], [11, 8], [11, 10], [9, 9], [11, 11], [7, 6], [12, 12], [5, 4], [0, 1], [20, 20]]"
1098,B78799,14750.jpg,"[[5, 15], [11, 8], [11, 10], [9, 9], [11, 11], [7, 6], [12, 12], [5, 4], [3, 1], [17, 17], [20, 9], [18, 16]]"
1099,B78799,14875.jpg,"[[5, 15], [11, 8], [11, 10], [9, 9], [11, 11], [7, 6], [12, 12], [5, 4], [3, 1], [20, 9], [18, 16], [0, 1], [18, 20], [10, 18]]"
1100,B78799,15000.jpg,"[[5, 15], [11, 8], [11, 10], [9, 9], [11, 11], [7, 6], [12, 12], [5, 4], [3, 1], [20, 9], [18, 16], [0, 1], [10, 18]]"
1101,B78799,15125.jpg,"[[5, 15], [5, 4], [18, 16], [20, 9], [11, 9], [11, 8], [12, 13], [3, 1], [17, 19]]"
1102,B78799,15250.jpg,"[[11, 8], [19, 19], [3, 1], [5, 4], [7, 6], [9, 9], [11, 11], [11, 10], [10, 18], [10, 20], [12, 12]]"
1103,B78799,17125.jpg,"[[19, 4], [19, 16], [20, 3]]"
1104,B78799,18875.jpg,"[[10, 19]]"
1105,B78799,19000.jpg,"[[9, 20], [10, 19]]"
1106,B78799,19125.jpg,"[[16, 19], [15, 18], [15, 20], [15, 6], [17, 8], [17, 6], [19, 9], [18, 8], [20, 10], [5, 10], [5, 9], [5, 11], [9, 14], [10, 13], [5, 12], [20, 12], [3, 5]]"
1107,B78799,19250.jpg,"[[19, 3], [19, 15], [19, 4], [3, 18], [9, 8], [9, 9], [9, 11], [9, 13], [20, 12], [20, 10]]"
1108,B78799,19375.jpg,"[[3, 1], [0, 1], [3, 4], [5, 6], [9, 8], [10, 8], [10, 10], [9, 9], [9, 11], [10, 12], [10, 14], [17, 15], [17, 5], [10, 20]]"
1109,B78799,19500.jpg,"[[0, 1], [9, 8], [10, 8], [10, 10], [9, 9], [9, 11], [10, 12], [10, 14], [17, 15], [17, 5], [19, 3], [20, 20], [20, 3]]"
1110,B78799,19625.jpg,"[[9, 8], [10, 8], [10, 10], [9, 9], [9, 11], [10, 12], [10, 14], [17, 15], [17, 5], [20, 3], [0, 0], [3, 1], [3, 4], [5, 6]]"
1111,B39657,00375.jpg,"[[17, 20], [20, 19]]"
1112,B39657,00500.jpg,"[[17, 20]]"
1113,B39657,00750.jpg,"[[9, 14], [19, 19], [19, 20]]"
1114,B39657,00875.jpg,"[[12, 14]]"
1115,B39657,08125.jpg,"[[20, 18], [20, 20]]"
1116,B39657,14875.jpg,"[[10, 20]]"
1117,B37295,05750.jpg,"[[19, 6], [19, 3], [19, 16], [20, 4], [20, 3], [20, 15]]"
1118,B37295,07625.jpg,"[[12, 4]]"
1119,B37295,07750.jpg,"[[19, 17]]"
1120,B37295,07875.jpg,"[[13, 6]]"
1121,B37295,08125.jpg,"[[13, 6]]"
1122,B37295,10500.jpg,"[[12, 13], [12, 14]]"
1123,B37295,10625.jpg,"[[20, 16], [20, 3], [20, 4], [11, 8]]"
1124,B37295,11250.jpg,"[[20, 20], [18, 18], [18, 16], [11, 8], [0, 1], [3, 1]]"
1125,B37295,13000.jpg,"[[20, 6], [20, 5]]"
1126,B37295,13125.jpg,"[[12, 18], [12, 16], [12, 3], [14, 19]]"
1127,B37295,13250.jpg,"[[12, 16], [12, 3], [14, 17], [19, 14]]"
1128,B37295,13375.jpg,"[[12, 18], [12, 3], [14, 15]]"
1129,B37295,13625.jpg,"[[19, 3], [19, 15], [12, 20], [12, 18]]"
1130,B37295,13750.jpg,"[[18, 19]]"
1131,B37295,13875.jpg,"[[18, 20], [20, 19], [20, 17]]"
1132,B37295,14000.jpg,"[[19, 13], [19, 11]]"
1133,B37295,15250.jpg,"[[19, 13], [19, 14]]"
1134,B37295,15500.jpg,"[[20, 8], [20, 6], [18, 6], [18, 4]]"
1135,B37295,16750.jpg,"[[20, 4], [9, 13], [20, 6]]"
1136,B83286,14750.jpg,"[[20, 19], [20, 20], [20, 0]]"
1137,B83286,15250.jpg,"[[18, 15], [10, 13]]"
1138,B83286,15500.jpg,"[[10, 13], [20, 3], [20, 17]]"
1139,B83286,15875.jpg,"[[10, 13], [18, 19]]"
1140,B83286,16000.jpg,"[[10, 13]]"
1141,B36445,00250.jpg,"[[10, 11]]"
1142,B36445,00375.jpg,"[[10, 11]]"
1143,B36445,00500.jpg,"[[10, 11]]"
1144,B36445,00625.jpg,"[[10, 11]]"
1145,B36445,00750.jpg,"[[10, 11]]"
1146,B36445,00875.jpg,"[[10, 11]]"
1147,B36445,01000.jpg,"[[10, 11], [19, 19]]"
1148,B36445,01125.jpg,"[[10, 11]]"
1149,B36445,01250.jpg,"[[10, 11]]"
1150,B36445,01375.jpg,"[[10, 11]]"
1151,B36445,01500.jpg,"[[10, 11]]"
1152,B36445,01625.jpg,"[[10, 11]]"
1153,B36445,01750.jpg,"[[10, 11]]"
1154,B36445,01875.jpg,"[[10, 11]]"
1155,B36445,02000.jpg,"[[10, 11]]"
1156,B36445,02125.jpg,"[[10, 11], [19, 17], [19, 19]]"
1157,B36445,02250.jpg,"[[10, 11]]"
1158,B36445,02375.jpg,"[[10, 11]]"
1159,B36445,02500.jpg,"[[10, 11]]"
1160,B36445,02625.jpg,"[[10, 11]]"
1161,B36445,02750.jpg,"[[10, 11]]"
1162,B36445,02875.jpg,"[[10, 11]]"
1163,B36445,03000.jpg,"[[10, 11]]"
1164,B36445,03125.jpg,"[[10, 11]]"
1165,B36445,03375.jpg,"[[10, 11]]"
1166,B36445,03500.jpg,"[[10, 11]]"
1167,B36445,03625.jpg,"[[10, 11]]"
1168,B36445,03750.jpg,"[[10, 11]]"
1169,B36445,03875.jpg,"[[10, 11]]"
1170,B36445,04000.jpg,"[[10, 11]]"
1171,B36445,04250.jpg,"[[10, 11], [12, 11]]"
1172,B36445,04500.jpg,"[[10, 11]]"
1173,B36445,04625.jpg,"[[10, 11]]"
1174,B36445,04750.jpg,"[[10, 11]]"
1175,B36445,05125.jpg,"[[10, 13]]"
1176,B36445,05625.jpg,"[[12, 13]]"
1177,B36445,06500.jpg,"[[12, 13]]"
1178,B36445,08000.jpg,"[[12, 13]]"
1179,B36445,09125.jpg,"[[19, 20]]"
1180,B36445,18250.jpg,"[[19, 20]]"
1181,B33892,00250.jpg,"[[11, 20], [12, 11], [11, 19], [10, 17], [20, 1]]"
1182,B33892,00375.jpg,"[[20, 9]]"
1183,B33892,08000.jpg,"[[19, 12], [19, 14]]"
1184,B33892,08125.jpg,"[[20, 19]]"
1185,B33892,08250.jpg,"[[20, 19]]"
1186,B33892,09375.jpg,"[[19, 12]]"
1187,B33892,09625.jpg,"[[19, 20]]"
1188,B33892,10000.jpg,"[[19, 19]]"
1189,B33892,10625.jpg,"[[12, 12], [11, 11], [11, 9], [9, 19], [3, 4], [5, 6], [7, 8], [11, 8], [11, 10], [18, 16], [10, 20], [5, 17], [12, 13], [17, 17]]"
1190,B33892,10750.jpg,"[[12, 12], [11, 11], [11, 9], [9, 19], [3, 4], [5, 6], [7, 8], [11, 8], [11, 10], [5, 17], [12, 13], [3, 16], [5, 18], [20, 10], [3, 1], [0, 1], [17, 17]]"
1191,B33892,10875.jpg,"[[12, 12], [11, 11], [11, 9], [9, 19], [3, 4], [5, 6], [7, 8], [11, 8], [11, 10], [5, 17], [12, 13], [3, 1], [0, 1], [17, 17], [18, 18], [20, 20], [19, 9]]"
1192,B33892,11000.jpg,"[[12, 12], [11, 11], [11, 9], [9, 19], [3, 4], [5, 6], [7, 8], [11, 8], [11, 10], [5, 17], [3, 1], [0, 1], [17, 17], [18, 18], [18, 20], [18, 10], [20, 11]]"
1193,B33892,11125.jpg,"[[12, 12], [11, 11], [11, 9], [9, 19], [3, 4], [5, 6], [7, 8], [11, 8], [11, 10], [5, 17], [3, 1], [0, 1], [17, 17], [18, 18], [18, 20], [5, 15], [3, 16], [19, 9]]"
1194,B33892,11250.jpg,"[[12, 20], [9, 17], [17, 17], [19, 3], [18, 16], [20, 3], [12, 6], [11, 6], [11, 5]]"
1195,B33892,11375.jpg,"[[18, 16], [20, 10], [20, 5], [18, 3], [11, 17], [11, 6]]"
1196,B33892,11500.jpg,"[[3, 1], [0, 1], [3, 4], [5, 6], [12, 12], [11, 11], [12, 11], [7, 8], [12, 10], [10, 8], [18, 16]]"
1197,B33892,11625.jpg,"[[20, 16], [20, 4], [12, 8], [12, 6]]"
1198,B33892,11750.jpg,"[[11, 19], [14, 19]]"
1199,B33892,11875.jpg,"[[9, 19], [3, 15], [5, 17], [3, 4], [18, 16], [18, 3], [20, 11], [10, 8], [11, 8], [11, 11], [12, 10], [11, 9], [7, 8]]"
1200,B33892,12000.jpg,"[[20, 4], [9, 19]]"
